period,city,channel,category,segment,manufacturer,brand,item_name,pack_size,packaging,unit_price,sales_volume,sales_value,quarter
2022-07-01,Abidjan,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN  SPAGHETTI    200G SACHET,200G,SACHET,121.12499999999999,48168.478,21883215.595742602,2022Q3
2022-07-01,Abidjan,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN  SPAGHETTI    450G SACHET,450G,SACHET,285.0,32744.524999999998,13677009.746467201,2022Q3
2022-07-01,Abidjan,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN  SPAGHETTI    500G SACHET,500G,SACHET,285.0,536.7379999999999,224213.2746466,2022Q3
2022-07-01,Abidjan,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN  VERMICELLI    200G SACHET,200G,SACHET,116.85,34927.382,15343661.753046,2022Q3
2022-07-01,Abidjan,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN  VERMICELLI    500G SACHET,500G,SACHET,285.0,3936.5239999999994,1644230.6784166002,2022Q3
2022-07-01,Abidjan,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN 1.1 SPAGHETTI    200G SACHET,200G,SACHET,113.99999999999999,37647.144,15724824.324828,2022Q3
2022-07-01,Abidjan,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN 1.5 SPAGHETTI    200G SACHET,200G,SACHET,117.56249999999999,40510.191999999995,18105221.915506,2022Q3
2022-07-01,Abidjan,Groceries,PASTA,DRY PASTA,MOULIN MODERNE,PASTA BOUBA,PASTA BOUBA      500G SACHET,500G,SACHET,285.0,8882.062,3709966.0150072,2022Q3
2022-07-01,Abidjan,Open_Market,PASTA,DRY PASTA,CAPRA,ALYSSA,ALYSSA  SPAGHETTI    200G SACHET,200G,SACHET,119.69999999999999,11706.533,4889680.0517292,2022Q3
2022-07-01,Abidjan,Open_Market,PASTA,DRY PASTA,CAPRA,BLE D'OR,BLE D'OR      200G SACHET,200G,SACHET,99.74999999999999,17841.445,6520642.9752646005,2022Q3
2022-07-01,Abidjan,Open_Market,PASTA,DRY PASTA,CAPRA,BLE D'OR,BLE D'OR  SPAGHETTI    200G SACHET,200G,SACHET,113.99999999999999,3093.8419999999996,1292282.6722258,2022Q3
2022-07-01,Abidjan,Open_Market,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN      200G SACHET,200G,SACHET,113.99999999999999,1469.934,613961.5942480001,2022Q3
2022-07-01,Abidjan,Open_Market,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN     SUPERIOR QUALITY FOOD PASTA 200G SACHET,200G,SACHET,113.99999999999999,12191.501,5092269.6910068,2022Q3
2022-07-01,Abidjan,Open_Market,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN  COQUILLETTES    200G SACHET,200G,SACHET,142.5,11759.137999999999,6139615.9355046,2022Q3
2022-07-01,Abidjan,Open_Market,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN  SPAGHETTI    200G SACHET,200G,SACHET,128.25,26890.674,11954193.388553401,2022Q3
2022-07-01,Abidjan,Open_Market,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN  VERMICELLI    200G SACHET,200G,SACHET,131.1,91393.25499999999,45017830.981532395,2022Q3
2022-07-01,Abidjan,Open_Market,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN 1.1 SPAGHETTI    200G SACHET,200G,SACHET,130.2857142857143,117246.02399999999,53893187.54571681,2022Q3
2022-07-01,Abidjan,Open_Market,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN 1.5 SPAGHETTI    200G SACHET,200G,SACHET,129.83333333333334,172929.836,81088074.60872541,2022Q3
2022-07-01,Abidjan,Open_Market,PASTA,DRY PASTA,MR COOK,BONJOURNE,BONJOURNE  SPAGHETTI    200G SACHET,200G,SACHET,99.74999999999999,663.6579999999999,242574.56426340004,2022Q3
2022-07-01,Abidjan,Open_Market,PASTA,DRY PASTA,MR COOK,BONJOURNE,BONJOURNE  SPAGHETTI    500G SACHET,500G,SACHET,285.0,3911.14,1633665.430659,2022Q3
2022-07-01,Bouake,Boutique,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN     SUPERIOR QUALITY FOOD PASTA 200G SACHET,200G,SACHET,142.5,913.9909999999999,477246.4886048,2022Q3
2022-07-01,Bouake,Boutique,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN  SPAGHETTI    4540G BAG,4540G,BAG,2166.0,6224.758,2176243.9830156,2022Q3
2022-07-01,Bouake,Boutique,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN  VERMICELLI    200G SACHET,200G,SACHET,113.99999999999999,5210.233,2176243.989991,2022Q3
2022-07-01,Bouake,Boutique,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN 1.1 SPAGHETTI    200G SACHET,200G,SACHET,123.50000000000001,12248.615,5354705.597681601,2022Q3
2022-07-01,Bouake,Boutique,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN 1.5 SPAGHETTI    200G SACHET,200G,SACHET,113.99999999999999,17093.285,7139607.458925201,2022Q3
2022-07-01,Bouake,Boutique,PASTA,DRY PASTA,DOUBA,DOUBA,DOUBA      500G SACHET,500G,SACHET,285.0,6653.28,2778983.3305308004,2022Q3
2022-07-01,Bouake,Boutique,PASTA,DRY PASTA,MR COOK,BONJOURNE,BONJOURNE  SPAGHETTI    200G SACHET,200G,SACHET,113.99999999999999,2841.338,1186786.743552,2022Q3
2022-07-01,Bouake,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN     SUPERIOR QUALITY FOOD PASTA 200G SACHET,200G,SACHET,113.99999999999999,981.125,409820.09588000004,2022Q3
2022-07-01,Bouake,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN  COQUILLETTES    200G SACHET,200G,SACHET,113.99999999999999,798.427,333412.95936000004,2022Q3
2022-07-01,Bouake,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN  SPAGHETTI    200G SACHET,200G,SACHET,121.12499999999999,4390.263,1885867.05138,2022Q3
2022-07-01,Bouake,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN  SPAGHETTI    4540G BAG,4540G,BAG,2123.25,3397.448,1161735.78027,2022Q3
2022-07-01,Bouake,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN  VERMICELLI    200G SACHET,200G,SACHET,115.78124999999999,6419.313,2712453.34646,2022Q3
2022-07-01,Bouake,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN  VERMICELLI   SUPERIOR QUALITY FOOD PASTA 4540G BAG,4540G,BAG,2137.5,755.0070000000001,260478.8745,2022Q3
2022-07-01,Bouake,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN 1.1 SPAGHETTI    200G SACHET,200G,SACHET,123.50000000000001,3558.77,1649699.5385,2022Q3
2022-07-01,Bouake,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN 1.5 SPAGHETTI    200G SACHET,200G,SACHET,122.76923076923076,4972.592,2283531.46645,2022Q3
2022-07-01,Bouake,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN 1.5 SPAGHETTI    500G SACHET,500G,SACHET,285.0,249.498,104191.54980000001,2022Q3
2022-07-01,Bouake,Groceries,PASTA,DRY PASTA,DOUBA,DOUBA,DOUBA      500G SACHET,500G,SACHET,285.0,3618.055,1511190.2134934,2022Q3
2022-07-01,Bouake,Groceries,PASTA,DRY PASTA,PANZANI,PANZANI,PANZANI GOLD SPAGHETTI   QUALITY 250G SACHET,250G,SACHET,285.0,0.0,0.0,2022Q3
2022-07-01,Bouake,Groceries,PASTA,DRY PASTA,PASTA DOUBA,PASTA DOUBA,PASTA DOUBA  SPAGHETTI    500G SACHET,500G,SACHET,285.0,3114.5499999999997,1300884.1565476,2022Q3
2022-07-01,Bouake,Groceries,PASTA,DRY PASTA,REINE,REINE,REINE  PASTA    500G SACHET,500G,SACHET,285.0,665.996,278191.43796600006,2022Q3
2022-07-01,Bouake,Open_Market,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN  COQUILLETTES    200G SACHET,200G,SACHET,113.99999999999999,2539.2349999999997,1060603.4525742,2022Q3
2022-07-01,Bouake,Open_Market,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN  SPAGHETTI    200G SACHET,200G,SACHET,142.5,2234.46,1166663.7957390002,2022Q3
2022-07-01,Bouake,Open_Market,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN  VERMICELLI    200G SACHET,200G,SACHET,113.99999999999999,4976.767,2078782.7734628,2022Q3
2022-07-01,Bouake,Open_Market,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN 1.1 SPAGHETTI    200G SACHET,200G,SACHET,142.5,7211.393999999999,3765142.2521043997,2022Q3
2022-07-01,Bouake,Open_Market,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN 1.5 SPAGHETTI    200G SACHET,200G,SACHET,142.5,7211.393999999999,3765142.2590798005,2022Q3
2022-07-01,Bouake,Open_Market,PASTA,DRY PASTA,DOUBA,DOUBA,DOUBA      500G SACHET,500G,SACHET,285.0,9710.883,4056157.3630860006,2022Q3
2022-07-01,Bouake,Open_Market,PASTA,DRY PASTA,MR COOK,BONJOURNE,BONJOURNE  SPAGHETTI    500G SACHET,500G,SACHET,285.0,0.0,0.0,2022Q3
2022-07-01,Bouake,Open_Market,PASTA,DRY PASTA,REINE,REINE,REINE  PASTA    500G SACHET,500G,SACHET,285.0,1709.078,713831.9744282,2022Q3
2022-08-01,Abidjan,Boutique,PASTA,DRY PASTA,CAPRA,ALYSSA,ALYSSA  SPAGHETTI    200G SACHET,200G,SACHET,125.87499999999996,56533.007,27261997.023687802,2022Q3
2022-08-01,Abidjan,Boutique,PASTA,DRY PASTA,CAPRA,BLE D'OR,BLE D'OR  SPAGHETTI    200G SACHET,200G,SACHET,113.99999999999999,13830.272,5776766.237088,2022Q3
2022-08-01,Abidjan,Boutique,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN  COQUILLETTES    200G SACHET,200G,SACHET,131.8125,12605.327,5942441.487582801,2022Q3
2022-08-01,Abidjan,Boutique,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN  MACARONI    200G SACHET,200G,SACHET,128.25,17647.224000000002,8292450.7621116,2022Q3
2022-08-01,Abidjan,Boutique,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN  SPAGHETTI    200G SACHET,200G,SACHET,136.56249999999997,124084.17299999998,62551339.779953204,2022Q3
2022-08-01,Abidjan,Boutique,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN  VERMICELLI    200G SACHET,200G,SACHET,130.14999999999995,45993.303,21798583.2977308,2022Q3
2022-08-01,Abidjan,Boutique,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN 1.1 SPAGHETTI    200G SACHET,200G,SACHET,130.62500000000003,20598.782,9891227.564778801,2022Q3
2022-08-01,Abidjan,Boutique,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN 1.5 SPAGHETTI    200G SACHET,200G,SACHET,131.8125,243249.69499999998,119584010.2377264,2022Q3
2022-08-01,Abidjan,Boutique,PASTA,DRY PASTA,PAGANINI,PAGANINI,PAGANINI  SPAGHETTI    200G SACHET,200G,SACHET,113.99999999999999,14819.245999999997,6189842.8612366,2022Q3
2022-08-01,Abidjan,Groceries,PASTA,DRY PASTA,CAPRA,ALYSSA,ALYSSA  SPAGHETTI    200G SACHET,200G,SACHET,116.85,26697.622,11793683.70775,2022Q3
2022-08-01,Abidjan,Groceries,PASTA,DRY PASTA,CAPRA,BLE D'OR,BLE D'OR      200G SACHET,200G,SACHET,128.25,97410.265,45773028.2079754,2022Q3
2022-08-01,Abidjan,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN     SUPERIOR QUALITY FOOD PASTA 200G SACHET,200G,SACHET,113.99999999999999,9496.955999999998,3966793.937245601,2022Q3
2022-08-01,Abidjan,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN  MACARONI    200G SACHET,200G,SACHET,135.375,37453.09,18447686.956077002,2022Q3
2022-08-01,Abidjan,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN  SPAGHETTI    200G SACHET,200G,SACHET,124.68749999999999,68686.098,31367702.431700803,2022Q3
2022-08-01,Abidjan,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN  SPAGHETTI    450G SACHET,450G,SACHET,285.0,836.002,349189.605187,2022Q3
2022-08-01,Abidjan,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN  SPAGHETTI    500G SACHET,500G,SACHET,285.0,2842.3399999999997,1187244.6646112,2022Q3
2022-08-01,Abidjan,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN  VERMICELLI    200G SACHET,200G,SACHET,116.85,36717.455,16146527.4470828,2022Q3
2022-08-01,Abidjan,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN  VERMICELLI    500G SACHET,500G,SACHET,285.0,1003.169,419027.52622440003,2022Q3
2022-08-01,Abidjan,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN 1.1 SPAGHETTI    200G SACHET,200G,SACHET,118.74999999999996,48421.316,20895506.105527602,2022Q3
2022-08-01,Abidjan,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN 1.5 SPAGHETTI    200G SACHET,200G,SACHET,117.56249999999999,40395.797,18133416.3148964,2022Q3
2022-08-01,Abidjan,Groceries,PASTA,DRY PASTA,MOULIN MODERNE,PASTA BOUBA,PASTA BOUBA      500G SACHET,500G,SACHET,285.0,8882.062,3709966.0150072,2022Q3
2022-08-01,Abidjan,Open_Market,PASTA,DRY PASTA,CAPRA,ALYSSA,ALYSSA  SPAGHETTI    200G SACHET,200G,SACHET,119.69999999999999,11706.533,4992232.0616608,2022Q3
2022-08-01,Abidjan,Open_Market,PASTA,DRY PASTA,CAPRA,BLE D'OR,BLE D'OR      200G SACHET,200G,SACHET,99.74999999999999,21385.018,7815769.7064062,2022Q3
2022-08-01,Abidjan,Open_Market,PASTA,DRY PASTA,CAPRA,BLE D'OR,BLE D'OR  SPAGHETTI    200G SACHET,200G,SACHET,113.99999999999999,542.75,226708.3333742,2022Q3
2022-08-01,Abidjan,Open_Market,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN      200G SACHET,200G,SACHET,113.99999999999999,2889.267,1206806.5112482002,2022Q3
2022-08-01,Abidjan,Open_Market,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN     SUPERIOR QUALITY FOOD PASTA 200G SACHET,200G,SACHET,113.99999999999999,18674.441,7800090.8417364005,2022Q3
2022-08-01,Abidjan,Open_Market,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN  COQUILLETTES    200G SACHET,200G,SACHET,142.5,10922.802,5702896.61158,2022Q3
2022-08-01,Abidjan,Open_Market,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN  SPAGHETTI    200G SACHET,200G,SACHET,128.25,35234.829,16034337.68043,2022Q3
2022-08-01,Abidjan,Open_Market,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN  VERMICELLI    200G SACHET,200G,SACHET,131.1,102744.579,49434915.3716806,2022Q3
2022-08-01,Abidjan,Open_Market,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN 1.1 SPAGHETTI    200G SACHET,200G,SACHET,130.2857142857143,103942.63699999999,48500376.18185861,2022Q3
2022-08-01,Abidjan,Open_Market,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN 1.5 SPAGHETTI    200G SACHET,200G,SACHET,129.83333333333334,159472.475,74579170.4783176,2022Q3
2022-08-01,Abidjan,Open_Market,PASTA,DRY PASTA,MR COOK,BONJOURNE,BONJOURNE  SPAGHETTI    200G SACHET,200G,SACHET,99.74999999999999,2680.6839999999997,979739.5725600001,2022Q3
2022-08-01,Abidjan,Open_Market,PASTA,DRY PASTA,MR COOK,BONJOURNE,BONJOURNE  SPAGHETTI    500G SACHET,500G,SACHET,285.0,2768.1919999999996,1156214.4024,2022Q3
2022-08-01,Bouake,Boutique,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN     SUPERIOR QUALITY FOOD PASTA 200G SACHET,200G,SACHET,142.5,0.0,0.0,2022Q3
2022-08-01,Bouake,Boutique,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN  SPAGHETTI    4540G BAG,4540G,BAG,2109.0,9811.751,3340006.2146412004,2022Q3
2022-08-01,Bouake,Boutique,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN  VERMICELLI    200G SACHET,200G,SACHET,123.50000000000001,6829.298,3168492.3869368,2022Q3
2022-08-01,Bouake,Boutique,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN 1.1 SPAGHETTI    200G SACHET,200G,SACHET,137.75000000000003,12534.853,6093254.5811414,2022Q3
2022-08-01,Bouake,Boutique,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN 1.5 SPAGHETTI    200G SACHET,200G,SACHET,132.99999999999997,11065.253,5298874.7332452,2022Q3
2022-08-01,Bouake,Boutique,PASTA,DRY PASTA,DOUBA,DOUBA,DOUBA      500G SACHET,500G,SACHET,285.0,0.0,0.0,2022Q3
2022-08-01,Bouake,Boutique,PASTA,DRY PASTA,MR COOK,BONJOURNE,BONJOURNE  SPAGHETTI    200G SACHET,200G,SACHET,113.99999999999999,2841.338,1186786.743552,2022Q3
2022-08-01,Bouake,Groceries,PASTA,DRY PASTA,AVOS GROUP,GOUSTA,GOUSTA  SPAGHETTI   ALTA QUALITA 200G SACHET,200G,SACHET,113.99999999999999,2124.741,887472.224921,2022Q3
2022-08-01,Bouake,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN     SUPERIOR QUALITY FOOD PASTA 200G SACHET,200G,SACHET,135.375,444.554,214948.92503820002,2022Q3
2022-08-01,Bouake,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN  COQUILLETTES    200G SACHET,200G,SACHET,121.12499999999999,1482.125,624211.6794828,2022Q3
2022-08-01,Bouake,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN  SPAGHETTI    200G SACHET,200G,SACHET,128.25,3277.0409999999997,1523557.9813404,2022Q3
2022-08-01,Bouake,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN  SPAGHETTI    4540G BAG,4540G,BAG,2251.5,7850.002,2844204.178505,2022Q3
2022-08-01,Bouake,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN  VERMICELLI    200G SACHET,200G,SACHET,121.12499999999999,5878.901,2679123.4064752003,2022Q3
2022-08-01,Bouake,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN  VERMICELLI   SUPERIOR QUALITY FOOD PASTA 4540G BAG,4540G,BAG,2137.5,747.659,257938.71283600002,2022Q3
2022-08-01,Bouake,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN 1.1 SPAGHETTI    200G SACHET,200G,SACHET,135.375,1926.679,950074.2496454001,2022Q3
2022-08-01,Bouake,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN 1.5 SPAGHETTI    200G SACHET,200G,SACHET,131.53846153846155,6471.584,3133095.5243256,2022Q3
2022-08-01,Bouake,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN 1.5 SPAGHETTI    500G SACHET,500G,SACHET,285.0,246.993,103175.48513439999,2022Q3
2022-08-01,Bouake,Groceries,PASTA,DRY PASTA,DOUBA,DOUBA,DOUBA      500G SACHET,500G,SACHET,285.0,3618.055,1511190.2065180002,2022Q3
2022-08-01,Bouake,Groceries,PASTA,DRY PASTA,PASTA DOUBA,PASTA DOUBA,PASTA DOUBA  SPAGHETTI    500G SACHET,500G,SACHET,285.0,3114.383,1300884.1565476,2022Q3
2022-08-01,Bouake,Groceries,PASTA,DRY PASTA,REINE,REINE,REINE  PASTA    500G SACHET,500G,SACHET,285.0,748.327,312574.6494,2022Q3
2022-08-01,Bouake,Open_Market,PASTA,DRY PASTA,AVOS GROUP,GOUSTA,GOUSTA  SPAGHETTI   ALTA QUALITA 200G SACHET,200G,SACHET,113.99999999999999,3321.296,1387232.675,2022Q3
2022-08-01,Bouake,Open_Market,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN  COQUILLETTES    200G SACHET,200G,SACHET,128.25,2084.995,896518.9908772,2022Q3
2022-08-01,Bouake,Open_Market,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN  SPAGHETTI    200G SACHET,200G,SACHET,142.5,2207.74,1152667.2789674,2022Q3
2022-08-01,Bouake,Open_Market,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN  VERMICELLI    200G SACHET,200G,SACHET,132.99999999999997,7359.188999999999,3496424.0769768003,2022Q3
2022-08-01,Bouake,Open_Market,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN 1.1 SPAGHETTI    200G SACHET,200G,SACHET,142.5,5151.281999999999,2689556.979607,2022Q3
2022-08-01,Bouake,Open_Market,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN 1.5 SPAGHETTI    200G SACHET,200G,SACHET,142.5,8585.47,4482594.9543860005,2022Q3
2022-08-01,Bouake,Open_Market,PASTA,DRY PASTA,DOUBA,DOUBA,DOUBA      500G SACHET,500G,SACHET,285.0,9710.883,4056157.3630860006,2022Q3
2022-08-01,Bouake,Open_Market,PASTA,DRY PASTA,MR COOK,BONJOURNE,BONJOURNE  SPAGHETTI    200G SACHET,200G,SACHET,113.99999999999999,4124.9,1722942.9823500002,2022Q3
2022-08-01,Bouake,Open_Market,PASTA,DRY PASTA,REINE,REINE,REINE  PASTA    500G SACHET,500G,SACHET,285.0,1709.078,713831.9744282,2022Q3
2022-09-01,Abidjan,Boutique,PASTA,DRY PASTA,CAPRA,ALYSSA,ALYSSA  SPAGHETTI    200G SACHET,200G,SACHET,128.25,56532.84,27025518.0661732,2022Q3
2022-09-01,Abidjan,Boutique,PASTA,DRY PASTA,CAPRA,BLE D'OR,BLE D'OR  SPAGHETTI    200G SACHET,200G,SACHET,113.99999999999999,13830.272,5776766.237088,2022Q3
2022-09-01,Abidjan,Boutique,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN  COQUILLETTES    200G SACHET,200G,SACHET,131.8125,14494.932,7033313.5654176,2022Q3
2022-09-01,Abidjan,Boutique,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN  MACARONI    200G SACHET,200G,SACHET,128.25,18804.534,8836202.834838,2022Q3
2022-09-01,Abidjan,Boutique,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN  SPAGHETTI    200G SACHET,200G,SACHET,136.56249999999997,123460.09399999998,61929392.48969541,2022Q3
2022-09-01,Abidjan,Boutique,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN  VERMICELLI    200G SACHET,200G,SACHET,131.8125,52831.452,25550184.3871756,2022Q3
2022-09-01,Abidjan,Boutique,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN 1.1 SPAGHETTI    200G SACHET,200G,SACHET,130.2857142857143,8674.815,4032394.1562996004,2022Q3
2022-09-01,Abidjan,Boutique,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN 1.5 SPAGHETTI    200G SACHET,200G,SACHET,132.52499999999998,245912.343,120968902.4916414,2022Q3
2022-09-01,Abidjan,Boutique,PASTA,DRY PASTA,PAGANINI,PAGANINI,PAGANINI  SPAGHETTI    200G SACHET,200G,SACHET,113.99999999999999,14819.245999999997,6189842.8612366,2022Q3
2022-09-01,Abidjan,Groceries,PASTA,DRY PASTA,CAPRA,ALYSSA,ALYSSA  SPAGHETTI    200G SACHET,200G,SACHET,116.85,26539.472999999998,11591733.6708,2022Q3
2022-09-01,Abidjan,Groceries,PASTA,DRY PASTA,CAPRA,BLE D'OR,BLE D'OR      200G SACHET,200G,SACHET,128.25,97411.434,45773575.630392,2022Q3
2022-09-01,Abidjan,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN     SUPERIOR QUALITY FOOD PASTA 200G SACHET,200G,SACHET,113.99999999999999,7313.263999999999,3054650.9432196002,2022Q3
2022-09-01,Abidjan,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN  MACARONI    200G SACHET,200G,SACHET,135.375,39063.304,19215741.2188738,2022Q3
2022-09-01,Abidjan,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN  SPAGHETTI    200G SACHET,200G,SACHET,124.68749999999999,43819.798,20712023.4958808,2022Q3
2022-09-01,Abidjan,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN  SPAGHETTI    450G SACHET,450G,SACHET,285.0,4756.494,1986764.8452016,2022Q3
2022-09-01,Abidjan,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN  SPAGHETTI    500G SACHET,500G,SACHET,285.0,11296.882,4718566.5003784,2022Q3
2022-09-01,Abidjan,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN  VERMICELLI    200G SACHET,200G,SACHET,117.76199999999999,44355.033,19524062.297255404,2022Q3
2022-09-01,Abidjan,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN  VERMICELLI    500G SACHET,500G,SACHET,285.0,4756.494,1986764.8452016,2022Q3
2022-09-01,Abidjan,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN 1.1 SPAGHETTI    200G SACHET,200G,SACHET,118.74999999999996,47684.679,20705814.852775,2022Q3
2022-09-01,Abidjan,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN 1.5 SPAGHETTI    200G SACHET,200G,SACHET,117.56249999999999,42809.114,19107090.0238132,2022Q3
2022-09-01,Abidjan,Groceries,PASTA,DRY PASTA,MOULIN MODERNE,PASTA BOUBA,PASTA BOUBA      500G SACHET,500G,SACHET,285.0,8419.305,3516646.1870762003,2022Q3
2022-09-01,Abidjan,Open_Market,PASTA,DRY PASTA,CAPRA,ALYSSA,ALYSSA  SPAGHETTI    200G SACHET,200G,SACHET,119.69999999999999,11706.533000000001,5078158.917183201,2022Q3
2022-09-01,Abidjan,Open_Market,PASTA,DRY PASTA,CAPRA,BLE D'OR,BLE D'OR      200G SACHET,200G,SACHET,99.74999999999999,22112.970999999998,8081800.022750201,2022Q3
2022-09-01,Abidjan,Open_Market,PASTA,DRY PASTA,CAPRA,BLE D'OR,BLE D'OR  SPAGHETTI    200G SACHET,200G,SACHET,113.99999999999999,1147.29,479244.2082878,2022Q3
2022-09-01,Abidjan,Open_Market,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN      200G SACHET,200G,SACHET,113.99999999999999,2120.399,885654.3240746,2022Q3
2022-09-01,Abidjan,Open_Market,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN     SUPERIOR QUALITY FOOD PASTA 200G SACHET,200G,SACHET,113.99999999999999,22065.042,9216340.3227622,2022Q3
2022-09-01,Abidjan,Open_Market,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN  COQUILLETTES    200G SACHET,200G,SACHET,142.5,10071.77,5258572.560092,2022Q3
2022-09-01,Abidjan,Open_Market,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN  SPAGHETTI    200G SACHET,200G,SACHET,128.25,31142.995,14564862.144639002,2022Q3
2022-09-01,Abidjan,Open_Market,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN  VERMICELLI    200G SACHET,200G,SACHET,131.1,107940.116,51561687.7462024,2022Q3
